name,primary_amide_sum,secondary_amide_sum,tertiary_amide_sum,ester_sum,carbonyl_sum,logP_sum,MR_sum,dbratio_sum,aromatic_rings_sum,dbonds_sum,abonds_sum,primary_amide_mean,secondary_amide_mean,tertiary_amide_mean,ester_mean,carbonyl_mean,logP_mean,MR_mean,dbratio_mean,aromatic_rings_mean,dbonds_mean,abonds_mean
IHUTIQ_clean,0.0,0.0,0.0,1.0,1.0,-0.1555000000000003,48.2805,-0.898989898989899,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.1555000000000003,48.2805,-0.898989898989899,1.0,1.0,6.0
c5dt00281h_c5dt00281h2_clean,0.0,0.0,0.0,0.0,0.0,-0.6469000000000001,10.861699999999999,0.0,0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,-0.6469000000000001,10.861699999999999,0.0,0.5,0.0,2.5
ERIGER_clean,0.0,0.0,0.0,0.0,0.0,1.7727999999999986,156.53799999999987,-0.9565217391304348,7.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.7727999999999986,156.53799999999987,-0.9565217391304348,7.0,0.0,36.0
APAYIB_clean,0.0,0.0,0.0,3.0,3.0,0.11110000000000042,92.36500000000001,-0.9583333333333334,3.0,3.0,18.0,0.0,0.0,0.0,3.0,3.0,0.11110000000000042,92.36500000000001,-0.9583333333333334,3.0,3.0,18.0
UMUBOV_clean,0.0,0.0,0.0,4.0,4.0,4.273000000000005,196.2879999999998,-0.9791666666666666,6.0,4.0,36.0,0.0,0.0,0.0,4.0,4.0,4.273000000000005,196.2879999999998,-0.9791666666666666,6.0,4.0,36.0
QUGNOV_clean,0.0,0.0,0.0,1.0,1.0,-1.3492000000000002,33.107,-0.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.3492000000000002,33.107,-0.5,0.0,3.0,0.0
TOFTIT_clean,0.0,0.0,0.0,6.0,6.0,-4.625499999999999,179.67939999999987,-0.972972972972973,7.0,6.0,39.0,0.0,0.0,0.0,6.0,6.0,-4.625499999999999,179.67939999999987,-0.972972972972973,7.0,6.0,39.0
EVAKIV_clean,0.0,0.0,0.0,0.0,0.0,1.3972,60.37799999999998,-0.9285714285714286,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.3972,60.37799999999998,-0.9285714285714286,2.0,0.0,11.0
cg8013317_si_003_clean,0.0,0.0,0.0,0.0,0.0,4.482600000000002,104.52199999999999,-0.9523809523809523,5.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,4.482600000000002,104.52199999999999,-0.9523809523809523,5.0,0.0,26.0
ENANIS_clean,0.0,0.0,0.0,1.0,1.0,-0.3692000000000001,46.376000000000005,-0.875,2.0,1.0,11.0,0.0,0.0,0.0,1.0,1.0,-0.3692000000000001,46.376000000000005,-0.875,2.0,1.0,11.0
XAVQIU01_clean,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0
UNIMAG_clean,0.0,0.0,0.0,0.0,0.0,1.6927600000000005,41.18766666666668,-0.5,1.0,1.3333333333333333,6.0,0.0,0.0,0.0,0.0,0.0,1.6927600000000005,41.18766666666668,-0.5,1.0,1.3333333333333333,6.0
GOWHOR_clean,0.0,0.0,0.0,2.0,2.0,0.5375999999999999,82.938,-0.9473684210526316,3.0,2.0,18.0,0.0,0.0,0.0,2.0,2.0,0.5375999999999999,82.938,-0.9473684210526316,3.0,2.0,18.0
IFUDES_charged,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0
PICTIG_clean,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0
WAXJAJ01_clean,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0
MEGBEH_manual,0.0,0.0,0.0,8.0,8.0,-5.964699999999999,247.5329999999997,-0.8813559322033898,6.0,16.0,34.0,0.0,0.0,0.0,8.0,8.0,-5.964699999999999,247.5329999999997,-0.8813559322033898,6.0,16.0,34.0
KAJZIH_clean,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0
EDATOT_clean,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0
XUPSAE_clean,0.0,0.0,0.0,4.0,4.0,-3.1924,71.94600000000001,-0.9444444444444444,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-3.1924,71.94600000000001,-0.9444444444444444,2.0,4.0,12.0
CEXSEE_charged,0.0,0.0,0.0,0.0,0.0,1.5393199999999996,68.498,-0.8571428571428573,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1.5393199999999996,68.498,-0.8571428571428573,2.0,2.0,11.0
OPURIB_clean,0.0,0.0,0.0,4.0,4.0,-1.9339,77.90530000000001,-0.9473684210526316,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-1.9339,77.90530000000001,-0.9473684210526316,2.0,4.0,12.0
CEZFIY_clean,0.0,0.0,2.0,1.0,3.0,0.1828999999999999,82.97800000000001,-0.9404761904761905,3.5,3.0,18.5,0.0,0.0,2.0,1.0,3.0,0.1828999999999999,82.97800000000001,-0.9404761904761905,3.5,3.0,18.5
MOLLII_clean,0.0,0.0,0.0,0.0,0.0,-0.15291000000000005,11.4945,-0.33333333333333337,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.15291000000000005,11.4945,-0.33333333333333337,0.5,0.0,3.0
SAJLEX_clean,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0
XUDNUH_clean,0.0,0.0,0.0,4.0,4.0,2.080200000000002,155.87599999999992,-0.9714285714285714,5.0,4.0,30.0,0.0,0.0,0.0,4.0,4.0,2.080200000000002,155.87599999999992,-0.9714285714285714,5.0,4.0,30.0
ECIWIW_clean,0.0,0.0,0.0,1.0,1.0,1.1121,54.69000000000001,-0.9230769230769231,2.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0,1.1121,54.69000000000001,-0.9230769230769231,2.0,1.0,12.0
KEGZOL04_clean,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0
JIVFUQ_clean,0.0,0.0,0.0,0.0,0.0,-0.4198000000000001,50.77960000000002,-0.8571428571428572,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.4198000000000001,50.77960000000002,-0.8571428571428572,1.0,2.0,6.0
VOCKUT_clean,0.0,0.0,0.0,1.0,1.0,-0.5549000000000001,29.254,-0.8333333333333334,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.5549000000000001,29.254,-0.8333333333333334,1.0,1.0,6.0
AZIVAI_clean,0.0,0.0,0.0,0.0,0.0,3.0223000000000004,181.2159999999998,-0.8780487804878049,8.0,4.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0223000000000004,181.2159999999998,-0.8780487804878049,8.0,4.0,44.0
ZEHCAQ02_clean,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0
NIWZIE15_clean,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0
UQOGAK_clean,0.0,0.0,0.0,2.0,2.0,-0.6124000000000002,65.25000000000001,-0.9285714285714286,2.0,2.0,12.0,0.0,0.0,0.0,2.0,2.0,-0.6124000000000002,65.25000000000001,-0.9285714285714286,2.0,2.0,12.0
PIYZAZ_clean,0.0,0.0,0.0,0.0,0.0,0.0034,7.776,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,7.776,-0.5,0.0,0.0,0.0
ZEZPAX_clean,0.0,0.0,0.0,2.0,2.0,-1.1294,57.50200000000001,-0.9166666666666666,2.0,2.0,12.0,0.0,0.0,0.0,2.0,2.0,-1.1294,57.50200000000001,-0.9166666666666666,2.0,2.0,12.0
COXQUB_clean,0.0,0.0,0.0,0.0,0.0,1.1583,28.902500000000007,-0.45,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.1583,28.902500000000007,-0.45,1.0,1.0,6.0
TIDLID_clean,0.0,0.0,0.0,0.0,0.0,-0.4302,40.45400000000001,-0.5,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.4302,40.45400000000001,-0.5,2.0,0.0,10.0
COKQIE_clean,0.0,0.0,0.0,2.0,2.0,-1.2988000000000002,36.741,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.2988000000000002,36.741,-0.8888888888888888,1.0,2.0,6.0
KEGZOL_clean,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0
PUGHAC_clean,0.0,0.0,0.0,2.0,2.0,0.32719999999999994,68.41400000000003,-0.9333333333333333,2.0,4.0,12.0,0.0,0.0,0.0,2.0,2.0,0.32719999999999994,68.41400000000003,-0.9333333333333333,2.0,4.0,12.0
YAQZUN_clean,0.0,0.0,0.0,4.0,4.0,-4.859400000000001,46.51,-0.9090909090909091,1.0,4.0,6.0,0.0,0.0,0.0,4.0,4.0,-4.859400000000001,46.51,-0.9090909090909091,1.0,4.0,6.0
AFOVEX_clean,0.0,0.0,0.0,2.0,2.0,0.08059999999999978,61.91200000000001,-0.9375,2.0,2.0,12.0,0.0,0.0,0.0,2.0,2.0,0.08059999999999978,61.91200000000001,-0.9375,2.0,2.0,12.0
ZIWLUO_clean,0.0,0.0,0.0,0.75,0.75,-1.7305750000000002,63.05229999999999,-0.74,1.5,3.25,8.5,0.0,0.0,0.0,0.75,0.75,-1.7305750000000002,63.05229999999999,-0.74,1.5,3.25,8.5
FENVOL_charged,0.0,0.0,0.0,2.0,2.0,-1.9070000000000003,45.08950000000001,-0.8888888888888888,1.0,3.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.9070000000000003,45.08950000000001,-0.8888888888888888,1.0,3.0,6.0
KIFKEQ_clean,0.0,0.0,0.0,2.0,2.0,0.08059999999999978,61.91200000000001,-0.9375,2.0,2.0,12.0,0.0,0.0,0.0,2.0,2.0,0.08059999999999978,61.91200000000001,-0.9375,2.0,2.0,12.0
HIBGIJ_clean,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0
QUSFEP_charged,0.0,0.0,0.0,1.5,1.5,-1.65915,40.404250000000005,-0.825,1.0,1.5,6.0,0.0,0.0,0.0,1.5,1.5,-1.65915,40.404250000000005,-0.825,1.0,1.5,6.0
BIWYAH10_clean,0.0,0.0,0.0,0.0,0.0,-0.44704000000000005,13.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44704000000000005,13.36,0.0,0.0,0.0,0.0
XUDPIX_clean,0.0,0.0,0.0,2.0,2.0,2.0691000000000006,108.28099999999996,-0.9301587301587302,4.0,2.0,23.0,0.0,0.0,0.0,2.0,2.0,2.0691000000000006,108.28099999999996,-0.9301587301587302,4.0,2.0,23.0
FIJDUY_clean,0.0,0.0,0.0,2.0,2.0,-1.5249000000000001,34.353,-0.8333333333333334,1.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,-1.5249000000000001,34.353,-0.8333333333333334,1.0,2.0,5.0
HAKTAR_clean,0.0,0.0,0.0,1.0,1.0,-1.5197,32.933,-0.4444444444444444,0.5,2.5,3.0,0.0,0.0,0.0,1.0,1.0,-1.5197,32.933,-0.4444444444444444,0.5,2.5,3.0
GULWAM_clean,0.0,0.0,0.0,2.0,2.0,2.839200000000004,117.02025,-0.8888888888888888,3.0,4.0,18.0,0.0,0.0,0.0,2.0,2.0,2.839200000000004,117.02025,-0.8888888888888888,3.0,4.0,18.0
LUMYEZ_clean,0.0,0.0,0.0,0.0,0.0,-1.2165100000000004,40.44549999999999,-0.45454545454545453,2.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,-1.2165100000000004,40.44549999999999,-0.45454545454545453,2.5,0.0,13.0
IYAJUP_clean,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0
DEKHUX_clean,0.0,0.0,0.0,1.0,1.0,0.47840000000000005,46.82725000000001,-0.8590909090909091,1.5,1.5,9.0,0.0,0.0,0.0,1.0,1.0,0.47840000000000005,46.82725000000001,-0.8590909090909091,1.5,1.5,9.0
ECUTON_clean,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,-1.329466666666667,66.85866666666666,-0.8137254901960785,1.3333333333333333,2.3333333333333335,7.333333333333333,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,-1.329466666666667,66.85866666666666,-0.8137254901960785,1.3333333333333333,2.3333333333333335,7.333333333333333
ja500618z_si_006_clean,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0
DEFKUU_clean,0.0,0.0,0.0,1.0,1.0,-0.8195000000000001,24.286999999999995,-0.6666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.8195000000000001,24.286999999999995,-0.6666666666666667,0.0,2.0,0.0
MEJQID_clean,0.0,0.0,0.0,0.5,0.5,-1.5156,35.359199999999994,-0.75,1.0,2.0,6.0,0.0,0.0,0.0,0.5,0.5,-1.5156,35.359199999999994,-0.75,1.0,2.0,6.0
FIVYUF_clean,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0
YIWLEV_clean,0.0,0.0,0.0,0.0,0.0,0.01009,6.6945,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01009,6.6945,-0.25,0.0,0.0,0.0
ORAQUU_clean,0.0,0.0,0.0,2.0,2.0,-14.842249999999998,157.29250000000002,-0.75,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-14.842249999999998,157.29250000000002,-0.75,0.0,2.0,0.0
jacs.6b04608_ja6b04608_si_003_clean,0.0,0.0,0.0,3.0,3.0,5.499900000000006,257.1759999999999,-0.9846153846153847,8.0,3.0,48.0,0.0,0.0,0.0,3.0,3.0,5.499900000000006,257.1759999999999,-0.9846153846153847,8.0,3.0,48.0
YUBQET_clean,0.0,0.0,0.0,1.0,1.0,1.4282,81.6822,-0.9393382352941176,3.5,1.0,20.0,0.0,0.0,0.0,1.0,1.0,1.4282,81.6822,-0.9393382352941176,3.5,1.0,20.0
LADWAR_clean,0.0,0.0,0.0,1.0,1.0,-0.8755000000000004,37.86750000000001,-0.8333333333333334,1.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.8755000000000004,37.86750000000001,-0.8333333333333334,1.0,2.0,6.0
XEFKOI_clean,0.0,0.0,0.0,0.0,0.0,1.5635999999999997,52.06200000000001,-0.8888888888888888,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.5635999999999997,52.06200000000001,-0.8888888888888888,2.0,0.0,12.0
FALVUL_clean,0.0,0.0,0.0,4.0,4.0,-4.859400000000001,46.51,-0.9090909090909091,1.0,4.0,6.0,0.0,0.0,0.0,4.0,4.0,-4.859400000000001,46.51,-0.9090909090909091,1.0,4.0,6.0
IBUBAL_clean,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,-0.6384000000000001,26.84306666666667,-0.2962962962962963,1.0,0.6666666666666666,5.333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,-0.6384000000000001,26.84306666666667,-0.2962962962962963,1.0,0.6666666666666666,5.333333333333333
EMUBIZ_clean,0.0,0.0,0.0,2.0,2.0,-2.1914000000000002,34.271,-0.8571428571428572,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.1914000000000002,34.271,-0.8571428571428572,1.0,2.0,6.0
QUKQAQ_clean,0.0,0.0,0.0,4.0,4.0,-2.5038,64.71799999999998,-0.8333333333333334,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,-2.5038,64.71799999999998,-0.8333333333333334,0.0,4.0,0.0
ja302110d_si_001_clean,0.0,0.0,0.0,4.0,4.0,6.069600000000008,208.9669999999997,-0.9821428571428571,8.0,4.0,46.0,0.0,0.0,0.0,4.0,4.0,6.069600000000008,208.9669999999997,-0.9821428571428571,8.0,4.0,46.0
BIYYAL_charged,0.0,0.0,0.0,0.0,0.0,1.8485999999999996,54.55675000000001,-0.8,1.5,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.8485999999999996,54.55675000000001,-0.8,1.5,1.0,9.0
TAKHEV_clean,0.0,0.0,0.0,1.0,1.0,1.1121,54.69000000000001,-0.9230769230769231,2.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0,1.1121,54.69000000000001,-0.9230769230769231,2.0,1.0,12.0
HAZGOF01_clean_h,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0
ALEJAE_clean,6.0,0.0,0.0,3.0,6.0,2.1471000000000013,157.6571999999999,-0.9642857142857143,4.0,6.0,24.0,6.0,0.0,0.0,3.0,6.0,2.1471000000000013,157.6571999999999,-0.9642857142857143,4.0,6.0,24.0
DABGIZ_clean,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0
ZIMLAK_clean,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0
BOPWIO_clean,0.0,0.0,0.0,2.0,2.0,-1.7286000000000004,45.647,-0.9090909090909091,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.7286000000000004,45.647,-0.9090909090909091,1.0,2.0,6.0
UMOYOM08_clean,0.0,0.0,0.0,4.0,4.0,3.4020000000000077,206.35199999999978,-0.9821428571428571,6.0,4.0,36.0,0.0,0.0,0.0,4.0,4.0,3.4020000000000077,206.35199999999978,-0.9821428571428571,6.0,4.0,36.0
KIJPUQ_clean,0.0,0.0,0.0,0.0,2.0,2.3335999999999997,79.576,-0.9411764705882353,3.0,2.0,18.0,0.0,0.0,0.0,0.0,2.0,2.3335999999999997,79.576,-0.9411764705882353,3.0,2.0,18.0
DANROC_clean,0.0,0.0,0.0,3.0,3.0,-3.9774000000000003,35.25150000000001,-0.8571428571428572,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,-3.9774000000000003,35.25150000000001,-0.8571428571428572,0.0,3.0,0.0
NOFQAB_clean,0.0,0.0,0.0,0.0,0.0,-0.14506875000000005,44.46993750000001,-0.694327731092437,0.4375,2.75,2.5,0.0,0.0,0.0,0.0,0.0,-0.14506875000000005,44.46993750000001,-0.694327731092437,0.4375,2.75,2.5
ZOTKAW_clean,0.0,0.0,0.0,2.0,2.0,0.44204999999999955,110.10940000000004,-0.8409090909090908,2.5,5.0,15.0,0.0,0.0,0.0,2.0,2.0,0.44204999999999955,110.10940000000004,-0.8409090909090908,2.5,5.0,15.0
ZAFXAI_clean,0.0,0.0,0.0,2.0,2.0,-2.9576000000000002,20.526999999999997,-0.5,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.9576000000000002,20.526999999999997,-0.5,0.0,3.0,0.0
ZEZPEB_clean,0.0,0.0,0.0,2.0,2.0,-1.1294000000000004,57.50200000000001,-0.9166666666666666,2.0,2.0,12.0,0.0,0.0,0.0,2.0,2.0,-1.1294000000000004,57.50200000000001,-0.9166666666666666,2.0,2.0,12.0
ALULID_clean,0.0,0.0,0.0,2.0,2.0,0.16479999999999995,66.80000000000001,-0.9333333333333333,2.0,2.5,12.0,0.0,0.0,0.0,2.0,2.0,0.16479999999999995,66.80000000000001,-0.9333333333333333,2.0,2.5,12.0
CAZGOZ_clean,0.0,0.0,0.0,0.0,0.0,4.017800000000003,192.72399999999985,-0.8292682926829268,6.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,4.017800000000003,192.72399999999985,-0.8292682926829268,6.0,8.0,34.0
SANHOH_clean,0.0,0.0,0.0,2.0,2.0,-2.0361000000000002,39.167,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.0361000000000002,39.167,-0.8888888888888888,1.0,2.0,6.0
UJECUI_clean,0.0,0.0,0.0,1.0,1.0,-1.0385999999999997,25.6059,-0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0385999999999997,25.6059,-0.6666666666666667,0.0,1.0,0.0
BOQYUD_clean,0.0,0.0,0.0,0.0,0.0,0.23709999999999992,10.374500000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23709999999999992,10.374500000000001,0.0,0.0,1.0,0.0
IZENUY_clean,0.0,0.0,0.0,4.0,4.0,-3.7723999999999998,76.54,-0.9411764705882353,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-3.7723999999999998,76.54,-0.9411764705882353,2.0,4.0,12.0
GOJDOZ_clean,0.0,0.0,0.0,4.0,4.0,-6.535599999999999,37.774,-0.8888888888888888,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,-6.535599999999999,37.774,-0.8888888888888888,0.0,4.0,0.0
QIYDAF_clean,0.0,0.0,0.0,3.0,3.0,0.9765000000000001,138.75899999999996,-0.972972972972973,4.0,3.0,24.0,0.0,0.0,0.0,3.0,3.0,0.9765000000000001,138.75899999999996,-0.972972972972973,4.0,3.0,24.0
YOQYEK_clean,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0
WUYWUK_clean,0.0,0.0,0.0,4.0,4.0,3.5100000000000047,199.6579999999998,-0.9782608695652174,6.0,4.0,36.0,0.0,0.0,0.0,4.0,4.0,3.5100000000000047,199.6579999999998,-0.9782608695652174,6.0,4.0,36.0
ABEXEN_clean,0.0,0.0,0.0,2.0,2.0,-0.7221500000000002,48.13250000000001,-0.8854166666666667,1.5,2.0,8.5,0.0,0.0,0.0,2.0,2.0,-0.7221500000000002,48.13250000000001,-0.8854166666666667,1.5,2.0,8.5
TUQWIL_clean,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0
ZIKJOU_clean,0.0,0.0,0.0,4.0,4.0,-1.6526000000000007,109.691,-0.96,3.0,4.0,18.0,0.0,0.0,0.0,4.0,4.0,-1.6526000000000007,109.691,-0.96,3.0,4.0,18.0
XOJWID_charged,0.0,0.0,0.0,1.0,1.0,-0.2705,40.072500000000005,-0.875,1.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.2705,40.072500000000005,-0.875,1.0,2.0,6.0
ic501898x_si_005_clean,0.0,0.0,0.0,2.0,2.0,1.8243000000000014,75.80799999999999,-0.9473684210526316,2.0,2.0,12.0,0.0,0.0,0.0,2.0,2.0,1.8243000000000014,75.80799999999999,-0.9473684210526316,2.0,2.0,12.0
YEBKUM_clean,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0
XIHSEN_clean,0.0,0.0,0.0,2.0,2.0,-0.43320000000000025,53.982000000000006,-0.9285714285714286,2.0,2.0,11.0,0.0,0.0,0.0,2.0,2.0,-0.43320000000000025,53.982000000000006,-0.9285714285714286,2.0,2.0,11.0
IZOTUM_clean,0.0,0.0,0.0,0.0,0.0,0.42366,16.032999999999998,-0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42366,16.032999999999998,-0.6666666666666667,0.0,0.0,0.0
VAZTUM_clean,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0
YUZPOA_clean,0.0,0.0,0.0,6.0,6.0,-4.3893,177.60299999999987,-0.972972972972973,7.0,6.0,39.0,0.0,0.0,0.0,6.0,6.0,-4.3893,177.60299999999987,-0.972972972972973,7.0,6.0,39.0
ja403810k_si_002_clean,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,-1.186766666666667,43.16311666666666,-0.6329365079365081,1.1666666666666667,2.0833333333333335,6.083333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,-1.186766666666667,43.16311666666666,-0.6329365079365081,1.1666666666666667,2.0833333333333335,6.083333333333333
FARHOX_ion_b,0.0,0.0,0.0,2.0,2.0,0.2569999999999998,67.66037500000003,-0.9333333333333333,2.0,3.75,12.0,0.0,0.0,0.0,2.0,2.0,0.2569999999999998,67.66037500000003,-0.9333333333333333,2.0,3.75,12.0
DACXOV_clean,0.0,0.0,0.0,2.0,2.0,-0.43320000000000025,53.982000000000006,-0.9285714285714286,2.0,2.0,11.0,0.0,0.0,0.0,2.0,2.0,-0.43320000000000025,53.982000000000006,-0.9285714285714286,2.0,2.0,11.0
NIMVEL_clean,0.0,0.0,0.0,1.5,1.5,-2.03435,20.3205,-0.6666666666666667,0.5,1.5,3.0,0.0,0.0,0.0,1.5,1.5,-2.03435,20.3205,-0.6666666666666667,0.5,1.5,3.0
SUSRUV_clean,0.0,0.0,0.0,0.5,1.0,0.02859999999999996,41.18475000000001,-0.7833333333333334,1.0,2.0,6.0,0.0,0.0,0.0,0.5,1.0,0.02859999999999996,41.18475000000001,-0.7833333333333334,1.0,2.0,6.0
VOBGAW_clean,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,-1.7420666666666669,21.10293333333333,-0.16666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,-1.7420666666666669,21.10293333333333,-0.16666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667
